customer_id,signup_date,customer_age,country,region,city,industry,company_size,subscription_plan,contract_type,contract_length_months,monthly_recurring_revenue,payment_method,support_tickets,usage_score,login_frequency,nps_score,discount_percentage,tenure_months,customer_segment,customer_lifetime_value,customer_acquisition_cost,acquisition_channel,acquisition_month,is_active,churn,last_transaction_date,days_since_last_transaction,frequency_score,monetary_score,average_transaction_value,total_transactions,total_revenue,total_profit,customer_profitability,risk_score
CUST_019739,2023-08-03,66,USA,North America,Stoneland,Manufacturing,Mid-Market,Basic,Monthly,1,98.29,Wire Transfer,2.0,78.6,14.8,6.0,3.6,16,Low Engagement,717.81,955.88,Organic Search,2023-08,1,0,2024-11-11,50,1,2,144.42,10,1444.24,1080.34,Medium,13.2
CUST_019740,2023-09-06,67,USA,North America,Sethview,Manufacturing,Startup,Basic,Monthly,1,32.93,PayPal,2.0,50.3,15.5,28.0,3.1,15,Low Engagement,107.08,63.25,Organic Search,2023-09,1,0,2024-11-14,47,1,1,50.71,11,557.78,330.03,Low,29.8
CUST_019741,2023-07-30,36,USA,North America,South Melanieland,Manufacturing,Startup,Professional,Monthly,1,105.59,PayPal,5.0,11.3,6.0,-20.0,3.0,17,At Risk,151.74,96.69,Organic Search,2023-07,1,0,2024-11-23,38,2,2,171.89,14,2406.51,1831.47,Medium,67.5
CUST_019742,2023-12-23,51,USA,North America,Ibarrachester,Manufacturing,Small Business,Professional,Multi-Year,24,185.89,ACH,4.0,39.2,8.2,13.0,12.2,12,Core,319.4,406.67,Referral,2023-12,0,1,2024-09-08,114,5,3,279.64,18,5033.55,3961.29,High,51.1
CUST_019743,2023-10-12,22,USA,North America,Williamsshire,Retail,Enterprise,Enterprise,Annual,12,6604.74,Credit Card,4.0,88.5,25.8,12.0,14.8,14,Strategic,125049.74,4268.39,Organic Search,2023-10,1,0,2024-11-28,33,2,5,10301.73,14,144224.27,120168.0,Top,4.5
CUST_019744,2024-09-16,28,India,APAC,Jordanside,Manufacturing,Mid-Market,Business,Annual,12,828.87,Credit Card,2.0,53.9,15.2,1.0,9.1,3,Core,4484.78,988.98,Organic Search,2024-09,1,0,2024-12-26,5,2,4,1546.68,14,21653.58,18353.25,Top,16.8
CUST_019745,2024-04-29,56,USA,North America,Davidchester,Retail,Startup,Professional,Annual,12,55.13,Credit Card,5.0,79.2,31.0,54.0,8.7,8,Low Engagement,349.54,173.08,Paid Search,2024-04,1,0,2024-12-06,25,1,1,102.1,10,1020.98,756.22,Low,14.4
CUST_019746,2024-09-23,36,USA,North America,North James,Technology,Mid-Market,Business,Annual,12,1115.56,ACH,6.0,62.6,18.8,-4.0,6.7,3,Champion,3664.85,1092.41,Referral,2024-09,0,1,2024-11-08,53,5,5,2049.81,19,38946.3,32358.51,Top,28.4
CUST_019747,2024-05-09,38,USA,North America,Dustinhaven,Technology,Small Business,Basic,Annual,12,62.35,Credit Card,7.0,64.7,16.1,-10.0,9.2,7,Core,132.28,698.59,Paid Search,2024-05,1,0,2024-12-20,11,4,2,107.12,17,1821.07,1295.11,Medium,42.8
CUST_019748,2024-11-11,23,USA,North America,Taylorport,Finance,Startup,Professional,Annual,12,74.69,Wire Transfer,2.0,51.1,22.9,-14.0,5.5,1,New / Onboarding,173.0,434.94,Paid Social,2024-11,0,1,2024-12-10,21,2,2,149.05,14,2086.74,1586.32,Medium,40.8
CUST_019749,2024-03-13,23,USA,North America,North Mollymouth,Technology,Startup,Business,Monthly,1,206.53,Credit Card,1.0,40.0,11.8,-6.0,0.0,9,Core,468.32,179.45,Paid Search,2024-03,0,1,2024-06-24,190,3,3,363.19,16,5811.09,4837.53,High,44.1
CUST_019750,2024-11-06,56,Australia,APAC,Sarahland,Real Estate,Small Business,Professional,Multi-Year,24,179.09,ACH,9.0,36.2,12.2,-6.0,13.1,1,Core,248.61,819.8,Paid Social,2024-11,0,1,2024-12-12,19,3,3,339.62,16,5433.99,4341.06,High,62.6
CUST_019751,2022-12-03,69,Other,MEA,Shelbyfurt,Healthcare,Small Business,Professional,Monthly,1,141.81,Wire Transfer,8.0,48.2,17.3,-38.0,1.1,24,Core,586.82,720.9,Content Marketing,2022-12,0,1,2024-03-23,283,5,3,213.07,19,4048.25,3257.71,High,23.9
CUST_019752,2022-06-18,33,Germany,Europe,Christopherside,Technology,Small Business,Professional,Annual,12,184.72,Credit Card,4.0,63.1,23.0,2.0,10.7,30,Core,602.03,360.6,Content Marketing,2022-06,0,1,2023-07-05,545,4,3,195.08,17,3316.39,2498.34,Medium,27.4
CUST_019753,2024-01-27,26,India,APAC,North Oscarfort,Finance,Small Business,Business,Monthly,1,396.37,ACH,3.0,64.4,18.8,31.0,2.9,11,Core,3810.65,234.66,Organic Search,2024-01,1,0,2024-12-07,24,2,4,693.24,14,9705.36,8028.1,High,10.1
CUST_019754,2024-11-19,29,Germany,Europe,Gonzalezhaven,Education,Startup,Professional,Monthly,1,98.81,PayPal,2.0,53.9,20.6,13.0,0.0,1,New / Onboarding,359.31,44.02,Organic Search,2024-11,0,1,2024-12-18,13,1,2,240.67,10,2406.74,1952.47,Medium,27.5
CUST_019755,2023-09-10,69,USA,North America,New Kimville,Finance,Startup,Professional,Monthly,1,79.3,Credit Card,5.0,51.7,24.1,-23.0,0.0,15,Low Engagement,165.55,69.03,Organic Search,2023-09,0,1,2024-10-10,82,1,2,128.24,11,1410.6,1015.24,Medium,47.9
CUST_019756,2023-02-08,58,Australia,APAC,Christinafurt,Healthcare,Mid-Market,Professional,Annual,12,359.42,Credit Card,3.0,79.6,22.2,48.0,14.0,22,Champion,3219.8,3051.07,Paid Social,2023-02,1,0,2024-11-29,32,5,4,500.16,22,11003.44,8986.25,High,9.6
CUST_019757,2023-12-11,35,Germany,Europe,Chavezmouth,Retail,Small Business,Professional,Monthly,1,92.78,Credit Card,6.0,55.7,18.3,11.0,1.6,12,Low Engagement,228.81,465.03,Outbound Sales,2023-12,0,1,2024-04-12,263,1,1,113.39,9,1020.5,749.37,Low,39.9
CUST_019758,2024-03-23,31,USA,North America,Lake Stephanieshire,Retail,Small Business,Business,Annual,12,562.16,PayPal,6.0,53.9,16.1,-18.0,5.7,9,Core,1413.65,588.6,Outbound Sales,2024-03,1,0,2024-12-08,23,2,4,926.08,13,12039.1,10089.96,High,37.5
CUST_019759,2023-06-02,32,India,APAC,Kellyberg,Education,Startup,Basic,Annual,12,32.54,Wire Transfer,7.0,75.1,24.7,-8.0,5.3,18,Core,121.32,146.83,Paid Search,2023-06,1,0,2024-11-25,36,5,1,51.15,18,920.74,525.88,Low,25.4
CUST_019760,2024-05-13,31,Other,LATAM,North Vanessa,Education,Startup,Basic,Monthly,1,27.94,Credit Card,2.0,65.8,24.3,-10.0,0.2,7,Core,86.6,103.41,Partnership,2024-05,0,1,2024-07-21,163,4,1,45.47,17,773.0,448.44,Low,32.2
CUST_019761,2024-11-14,61,Canada,North America,Port Jessica,Manufacturing,Startup,Basic,Monthly,1,27.12,Credit Card,2.0,69.3,22.0,19.0,2.7,1,New / Onboarding,120.49,143.45,Content Marketing,2024-11,1,0,2024-12-21,10,2,1,60.38,13,784.89,466.04,Low,21.9
CUST_019762,2024-09-22,55,USA,North America,Lake Paul,Technology,Startup,Basic,Annual,12,22.41,Credit Card,4.0,50.1,8.7,32.0,3.9,3,New / Onboarding,40.18,97.53,Organic Search,2024-09,0,1,2024-10-20,72,5,1,38.66,19,734.55,333.94,Low,53.6
CUST_019763,2023-05-08,26,USA,North America,New Destiny,Technology,Small Business,Professional,Multi-Year,24,122.73,Credit Card,4.0,56.0,18.2,15.0,11.8,19,Core,326.05,311.85,Content Marketing,2023-05,1,0,2024-12-05,26,5,3,181.82,21,3818.13,2879.84,Medium,33.2
CUST_019764,2023-06-14,26,Canada,North America,Matthewsstad,Other,Mid-Market,Business,Annual,12,1024.78,Credit Card,5.0,78.4,23.9,30.0,10.5,18,Core,19107.88,2996.32,Outbound Sales,2023-06,1,0,2024-11-25,36,3,4,1356.08,15,20341.26,16509.88,Top,4.8
CUST_019765,2023-07-28,37,USA,North America,Davisbury,Healthcare,Startup,Basic,Monthly,1,29.38,PayPal,5.0,33.7,12.3,2.0,0.0,17,Core,64.29,90.58,Organic Search,2023-07,0,1,2023-12-06,391,5,1,43.46,18,782.35,400.38,Low,45.7
CUST_019766,2023-08-19,25,USA,North America,Steventon,Healthcare,Mid-Market,Enterprise,Multi-Year,24,4112.9,PayPal,2.0,78.1,21.7,23.0,17.0,16,Core,43765.47,4869.69,Outbound Sales,2023-08,1,0,2024-10-26,66,2,5,5874.07,14,82237.0,68544.27,Top,7.8
CUST_019767,2022-09-11,44,USA,North America,South Amyport,Manufacturing,Mid-Market,Business,Annual,12,790.26,Invoice,0.0,70.8,22.7,86.0,7.1,27,Core,21592.69,1104.72,Organic Search,2022-09,1,0,2024-11-11,50,3,4,1185.38,15,17780.64,14945.07,Top,3.4
CUST_019768,2024-06-17,48,Canada,North America,Cameronberg,Retail,Startup,Professional,Monthly,1,113.57,ACH,6.0,46.2,12.7,-12.0,2.0,6,New / Onboarding,212.0,64.53,Organic Search,2024-06,1,0,2024-12-07,24,3,3,201.42,16,3222.73,2484.15,Medium,52.5
CUST_019769,2023-07-22,32,Canada,North America,Lake Joseph,Finance,Small Business,Business,Monthly,1,352.23,ACH,2.0,66.9,13.0,67.0,4.8,17,Champion,2540.33,686.14,Outbound Sales,2023-07,1,0,2024-12-06,25,5,4,573.92,20,11478.38,9451.66,High,13.2
CUST_019770,2024-09-10,22,Canada,North America,East Jeffreymouth,Technology,Startup,Basic,Monthly,1,24.39,Credit Card,6.0,40.4,7.3,-32.0,0.0,3,At Risk,36.9,181.83,Outbound Sales,2024-09,0,1,2024-11-17,44,1,1,44.41,12,532.95,335.95,Low,66.1
CUST_019771,2024-10-12,25,USA,North America,North James,Technology,Small Business,Business,Monthly,1,363.73,Credit Card,1.0,39.1,8.9,0.0,4.9,2,Core,596.39,566.96,Paid Social,2024-10,0,1,2024-12-07,24,3,4,799.44,16,12791.08,10560.91,High,58.0
CUST_019772,2022-04-15,56,Other,MEA,West Jessicafurt,Manufacturing,Startup,Basic,Monthly,1,38.71,Credit Card,4.0,51.4,19.6,-1.0,0.0,32,Core,141.28,61.53,Organic Search,2022-04,0,1,2024-07-25,159,4,1,52.62,17,894.55,573.56,Low,27.4
CUST_019773,2024-11-23,45,UK,Europe,West Aaronfurt,Technology,Small Business,Professional,Annual,12,171.96,Wire Transfer,3.0,51.1,6.9,22.0,5.4,1,Champion,408.73,291.01,Referral,2024-11,1,0,2024-12-28,3,5,4,349.85,22,7696.8,6240.2,High,39.8
CUST_019774,2024-05-09,44,UK,Europe,Lake Robin,Finance,Small Business,Business,Annual,12,333.23,Credit Card,9.0,48.7,10.5,11.0,6.8,7,Core,514.19,810.45,Paid Search,2024-05,1,0,2024-12-15,16,2,4,574.04,14,8036.57,6492.8,High,60.4
CUST_019775,2023-12-10,55,UK,Europe,New Susan,Manufacturing,Startup,Basic,Monthly,1,25.6,Credit Card,5.0,27.3,9.2,-4.0,2.6,12,Core,48.61,86.49,Referral,2023-12,0,1,2024-07-23,161,5,1,40.87,21,858.35,489.74,Low,51.3
CUST_019776,2023-08-14,49,UK,Europe,West Kimberly,Real Estate,Startup,Basic,Monthly,1,19.28,Credit Card,2.0,35.2,10.2,25.0,1.3,16,Low Engagement,46.19,96.08,Paid Search,2023-08,1,0,2024-11-26,35,2,1,34.37,14,481.19,269.55,Low,41.2
CUST_019777,2023-12-08,39,Other,LATAM,Jameschester,Real Estate,Startup,Basic,Monthly,1,32.05,ACH,6.0,54.8,12.9,-4.0,2.9,12,Core,118.78,37.6,Referral,2023-12,1,0,2024-12-07,24,5,2,60.49,18,1088.82,706.7,Low,26.2
CUST_019778,2023-06-12,41,Canada,North America,North Meredith,Real Estate,Small Business,Basic,Monthly,1,46.87,Credit Card,4.0,54.1,24.4,-3.0,0.9,18,Core,414.72,491.38,Paid Search,2023-06,0,1,2024-05-04,241,5,2,72.61,19,1379.58,908.46,Medium,11.2
CUST_019779,2024-03-03,61,UK,Europe,Jamesmouth,Healthcare,Mid-Market,Enterprise,Multi-Year,24,3132.16,Wire Transfer,4.0,50.6,9.6,4.0,15.4,9,Core,15962.69,957.21,Organic Search,2024-03,1,0,2024-12-12,19,2,5,4634.49,13,60248.43,50181.28,Top,16.6
CUST_019780,2022-08-30,68,Germany,Europe,South Laurie,Real Estate,Startup,Basic,Monthly,1,38.2,Credit Card,3.0,47.8,8.4,-6.0,0.0,28,Low Engagement,79.75,116.14,Partnership,2022-08,1,0,2024-11-02,59,2,1,60.72,14,850.09,529.75,Low,47.9
CUST_019781,2024-03-01,34,USA,North America,South Randystad,Manufacturing,Startup,Professional,Monthly,1,135.7,Credit Card,2.0,60.7,22.1,32.0,0.0,9,Core,853.46,107.96,Referral,2024-03,1,0,2024-12-09,22,2,3,244.75,13,3181.81,2459.31,Medium,15.9
CUST_019782,2023-04-21,68,USA,North America,Nicoletown,Real Estate,Small Business,Professional,Annual,12,159.44,Credit Card,1.0,36.0,10.4,12.0,5.2,20,Core,325.05,478.83,Paid Search,2023-04,1,0,2024-12-03,28,5,3,270.42,19,5138.06,4128.64,High,46.5
CUST_019783,2022-03-27,67,UK,Europe,Sharonfort,Technology,Startup,Basic,Annual,12,31.06,ACH,5.0,46.9,7.8,14.0,8.7,33,Core,171.87,72.84,Referral,2022-03,1,0,2024-10-29,63,3,1,44.57,15,668.48,373.85,Low,16.5
CUST_019784,2024-01-06,59,USA,North America,North John,Technology,Small Business,Basic,Monthly,1,51.03,ACH,3.0,55.1,15.6,-3.0,0.0,11,Core,270.0,743.15,Paid Search,2024-01,0,1,2024-07-27,157,5,2,81.72,19,1552.66,1124.53,Medium,18.9
CUST_019785,2024-01-27,23,USA,North America,Elizabethfort,Finance,Startup,Basic,Annual,12,29.39,PayPal,5.0,48.7,18.0,12.0,7.5,11,Core,111.42,300.32,Paid Search,2024-01,1,0,2024-12-17,14,5,1,49.75,19,945.26,518.19,Low,24.4
CUST_019786,2023-09-18,41,UK,Europe,Nicholaston,Education,Mid-Market,Business,Multi-Year,24,736.34,Credit Card,1.0,62.5,13.4,21.0,15.8,15,Core,6019.4,1743.83,Paid Search,2023-09,1,0,2024-11-25,36,2,4,1071.69,14,15003.64,12210.34,High,10.3
CUST_019787,2022-07-26,43,Canada,North America,North Jennifer,Finance,Small Business,Business,Annual,12,349.26,Credit Card,2.0,64.8,16.7,60.0,6.6,29,Core,4530.68,1075.13,Paid Search,2022-07,1,0,2024-11-01,60,3,4,513.86,15,7707.94,6339.28,High,7.2
CUST_019788,2024-09-19,32,UK,Europe,New Jorge,Real Estate,Startup,Professional,Monthly,1,88.8,Credit Card,0.0,81.0,19.7,44.0,1.8,3,New / Onboarding,387.56,129.74,Paid Social,2024-09,1,0,2024-12-25,6,4,3,194.81,17,3311.73,2624.2,Medium,22.5
CUST_019789,2024-02-23,68,USA,North America,Port Scottton,Healthcare,Small Business,Business,Monthly,1,469.66,ACH,4.0,49.9,8.6,27.0,0.6,10,Core,2444.2,1037.64,Outbound Sales,2024-02,1,0,2024-12-10,21,3,4,893.89,15,13408.37,11224.86,High,19.1
CUST_019790,2022-10-04,23,USA,North America,Sherrychester,Technology,Small Business,Business,Annual,12,375.31,Credit Card,1.0,28.8,8.0,-14.0,7.9,26,Core,744.96,581.16,Content Marketing,2022-10,1,0,2024-11-02,59,2,4,532.97,14,7461.54,6169.67,High,46.4
CUST_019791,2023-12-01,43,USA,North America,Hernandezport,Education,Startup,Professional,Monthly,1,118.91,Credit Card,1.0,78.4,25.7,44.0,2.4,12,Core,1934.27,143.08,Paid Search,2023-12,1,0,2024-12-13,18,5,3,210.85,20,4217.0,3281.16,High,6.0
CUST_019792,2023-11-20,46,India,APAC,South Jennifer,Retail,Startup,Basic,Monthly,1,35.79,ACH,2.0,58.5,17.0,7.0,2.2,13,Low Engagement,79.73,100.44,Content Marketing,2023-11,1,0,2024-11-28,33,2,1,60.9,13,791.75,486.8,Low,43.9
CUST_019793,2022-07-04,52,USA,North America,New Sharonchester,Finance,Startup,Professional,Monthly,1,88.85,PayPal,6.0,52.7,16.9,19.0,0.7,29,Core,375.44,225.09,Paid Search,2022-07,1,0,2024-11-07,54,3,2,138.41,16,2214.59,1680.15,Medium,23.5
CUST_019794,2024-02-19,39,USA,North America,South Heather,Education,Small Business,Business,Annual,12,385.53,PayPal,0.0,65.9,25.7,21.0,7.0,10,Core,2823.17,484.14,Paid Social,2024-02,0,1,2024-12-13,18,3,4,679.78,16,10876.43,9069.49,High,12.7
CUST_019795,2024-07-21,32,USA,North America,North Josephmouth,Education,Startup,Basic,Monthly,1,30.98,Wire Transfer,2.0,44.6,8.4,-8.0,0.2,5,New / Onboarding,98.15,40.15,Organic Search,2024-07,1,0,2024-12-19,12,4,2,64.39,17,1094.59,737.44,Low,31.5
CUST_019796,2024-06-08,56,Other,LATAM,North Garrett,Healthcare,Small Business,Basic,Multi-Year,24,54.39,Credit Card,7.0,51.9,18.2,-0.0,10.3,6,Core,176.77,299.87,Referral,2024-06,1,0,2024-12-20,11,3,2,96.62,15,1449.35,1000.25,Medium,27.6
CUST_019797,2023-01-29,27,UK,Europe,East Beth,Education,Mid-Market,Business,Annual,12,972.16,Credit Card,2.0,85.3,14.5,39.0,9.9,23,Core,16220.67,492.93,Referral,2023-01,1,0,2024-10-18,74,3,4,1347.19,16,21555.08,17897.45,Top,5.4
CUST_019798,2024-08-28,55,USA,North America,Smithside,Healthcare,Mid-Market,Enterprise,Multi-Year,24,3741.02,ACH,0.0,85.4,18.2,48.0,17.8,4,Champion,62757.52,2222.54,Partnership,2024-08,1,0,2024-12-22,9,5,5,6478.78,23,149011.88,124800.18,Top,4.9
CUST_019799,2023-06-30,57,USA,North America,Alvarezland,Retail,Small Business,Professional,Annual,12,177.87,PayPal,3.0,44.1,11.9,17.0,6.2,18,Core,646.67,175.61,Referral,2023-06,1,0,2024-11-23,38,2,3,288.09,13,3745.21,3027.57,Medium,25.8
CUST_019800,2024-10-26,45,India,APAC,Elizabethport,Technology,Small Business,Professional,Monthly,1,148.31,Credit Card,3.0,69.5,21.0,40.0,0.6,2,Champion,1390.76,248.64,Content Marketing,2024-10,1,0,2024-12-26,5,5,4,322.79,20,6455.74,5276.06,High,10.6
CUST_019801,2022-07-25,69,USA,North America,West Justin,Healthcare,Small Business,Business,Annual,12,472.41,Credit Card,6.0,54.0,14.6,23.0,5.4,29,Champion,2810.69,1258.74,Outbound Sales,2022-07,1,0,2024-11-17,44,5,4,700.45,19,13308.64,11101.69,High,15.9
CUST_019802,2023-11-10,21,Australia,APAC,North Sandraberg,Finance,Enterprise,Enterprise,Multi-Year,24,7783.66,Credit Card,3.0,74.8,27.7,16.0,18.7,13,Strategic,143820.81,8826.42,Content Marketing,2023-11,1,0,2024-12-01,30,1,5,11409.08,12,136908.9,110765.85,Top,4.4
CUST_019803,2024-02-11,22,Canada,North America,Port Douglas,Healthcare,Startup,Basic,Monthly,1,25.57,Invoice,4.0,51.9,29.0,-10.0,3.4,10,Core,65.0,81.65,Referral,2024-02,1,0,2024-12-06,25,3,1,44.51,15,667.71,283.56,Low,38.0
CUST_019804,2023-03-22,31,UK,Europe,East Wendyfort,Technology,Startup,Basic,Monthly,1,26.8,ACH,0.0,46.2,14.2,-4.0,1.2,21,Low Engagement,52.43,123.28,Paid Search,2023-03,0,1,2024-02-12,323,2,1,40.31,13,524.02,286.12,Low,50.5
CUST_019805,2024-06-24,53,Germany,Europe,Lisaton,Finance,Startup,Basic,Annual,12,27.74,Wire Transfer,2.0,56.8,19.7,14.0,6.9,6,New / Onboarding,95.65,74.12,Referral,2024-06,1,0,2024-12-17,14,3,1,49.51,15,742.71,453.58,Low,27.0
CUST_019806,2024-03-06,38,USA,North America,Lake Matthew,Retail,Small Business,Professional,Annual,12,121.17,ACH,4.0,73.6,24.3,31.0,4.7,9,Core,954.34,194.41,Paid Social,2024-03,0,1,2024-07-16,168,3,3,194.8,16,3116.86,2419.65,Medium,12.1
CUST_019807,2022-03-28,61,India,APAC,Dylantown,Technology,Startup,Professional,Multi-Year,24,98.4,Credit Card,3.0,67.5,13.4,15.0,14.6,33,Core,285.83,207.38,Paid Social,2022-03,1,0,2024-11-07,54,4,2,128.52,17,2184.87,1570.59,Medium,29.4
CUST_019808,2024-02-20,70,Australia,APAC,North Heather,Technology,Startup,Professional,Multi-Year,24,80.55,Credit Card,7.0,24.5,7.5,-48.0,10.5,10,At Risk,87.7,126.74,Paid Social,2024-02,0,1,2024-04-23,252,1,2,114.0,12,1368.05,963.06,Medium,82.2
CUST_019809,2023-11-15,62,India,APAC,New Bruceview,Technology,Small Business,Professional,Annual,12,126.03,ACH,5.0,37.6,9.8,24.0,7.1,13,Core,244.43,828.28,Outbound Sales,2023-11,1,0,2024-12-05,26,3,3,191.2,15,2868.01,2204.65,Medium,47.9
CUST_019810,2023-01-20,54,USA,North America,North Robin,Technology,Enterprise,Enterprise,Monthly,1,8718.69,ACH,2.0,72.4,21.5,36.0,7.9,23,Strategic,145998.43,9695.39,Partnership,2023-01,1,0,2024-11-23,38,3,5,13683.59,16,218937.37,184143.52,Top,5.5
CUST_019811,2024-11-28,65,USA,North America,West Mackenzieside,Healthcare,Enterprise,Enterprise,Annual,12,6207.59,Wire Transfer,4.0,83.3,19.0,4.0,13.8,1,Strategic,137203.66,6881.83,Referral,2024-11,1,0,2024-12-30,1,2,5,11773.95,14,164835.24,136682.87,Top,3.9
CUST_019812,2024-09-22,25,USA,North America,North Sarah,Technology,Mid-Market,Business,Annual,12,951.19,ACH,1.0,61.8,16.1,17.0,10.8,3,Core,4200.3,1040.63,Referral,2024-09,1,0,2024-12-25,6,3,5,1824.67,15,27370.01,23084.32,Top,20.2
CUST_019813,2023-05-09,31,Canada,North America,Michaelside,Real Estate,Small Business,Business,Annual,12,377.27,Credit Card,4.0,54.3,14.2,-6.0,6.3,19,Core,879.36,389.95,Paid Search,2023-05,0,1,2024-08-09,144,3,4,571.3,15,8569.44,7177.35,High,40.2
CUST_019814,2023-12-27,56,USA,North America,South Dana,Technology,Mid-Market,Enterprise,Annual,12,2970.55,Credit Card,2.0,58.3,12.4,19.0,11.3,12,Champion,13941.15,2618.58,Paid Social,2023-12,1,0,2024-12-09,22,4,5,4955.88,17,84249.94,71026.15,Top,18.9
CUST_019815,2023-06-03,58,Other,MEA,Stoneside,Technology,Mid-Market,Business,Annual,12,1055.49,Credit Card,5.0,50.0,15.8,11.0,10.8,18,Core,6448.61,953.81,Organic Search,2023-06,1,0,2024-11-19,42,2,4,1614.49,14,22602.84,18835.78,Top,14.6
CUST_019816,2024-06-27,62,Germany,Europe,New Susanview,Finance,Enterprise,Enterprise,Monthly,1,7447.76,ACH,0.0,70.8,19.3,11.0,11.9,6,Strategic,85213.98,6394.71,Referral,2024-06,1,0,2024-12-22,9,4,5,13323.41,17,226497.89,186635.91,Top,7.7
CUST_019817,2024-10-15,70,Germany,Europe,Robertmouth,Technology,Small Business,Professional,Annual,12,170.21,Credit Card,4.0,53.3,19.3,19.0,5.7,2,Champion,677.25,175.94,Organic Search,2024-10,1,0,2024-12-25,6,5,4,362.67,18,6528.04,5314.92,High,23.7
CUST_019818,2023-07-16,43,Canada,North America,Amyberg,Technology,Startup,Professional,Monthly,1,94.59,Wire Transfer,6.0,41.9,19.9,19.0,0.0,17,Low Engagement,231.84,166.34,Content Marketing,2023-07,1,0,2024-10-18,74,1,2,169.02,12,2028.26,1626.9,Medium,40.8
CUST_019819,2024-07-19,39,Canada,North America,East George,Education,Startup,Basic,Monthly,1,26.97,Wire Transfer,3.0,17.9,4.3,1.0,0.7,5,New / Onboarding,45.24,160.47,Paid Social,2024-07,0,1,2024-12-10,21,4,1,51.23,17,870.97,507.14,Low,59.2
CUST_019820,2023-11-21,43,USA,North America,Wallerview,Retail,Enterprise,Enterprise,Monthly,1,11318.95,Credit Card,1.0,80.8,27.2,22.0,7.7,13,Strategic,227117.19,3211.35,Organic Search,2023-11,1,0,2024-12-05,26,3,5,20281.53,15,304222.96,259029.5,Top,4.6
CUST_019821,2023-08-21,28,India,APAC,Port Matthew,Technology,Startup,Basic,Monthly,1,30.38,PayPal,4.0,47.0,21.7,21.0,3.8,16,Core,84.47,71.3,Organic Search,2023-08,1,0,2024-12-06,25,5,1,50.51,18,909.17,521.68,Low,34.6
CUST_019822,2024-10-20,65,Canada,North America,Rickmouth,Finance,Startup,Professional,Annual,12,84.4,Wire Transfer,6.0,58.2,20.0,30.0,6.5,2,New / Onboarding,166.49,269.82,Partnership,2024-10,0,1,2024-12-10,21,1,2,179.99,12,2159.89,1666.68,Medium,47.4
CUST_019823,2023-12-01,68,USA,North America,Lake Wendyfort,Technology,Small Business,Business,Multi-Year,24,552.45,ACH,1.0,49.8,22.9,16.0,14.8,12,Core,3076.39,361.9,Referral,2023-12,0,1,2024-07-18,166,3,4,815.05,15,12225.81,9926.93,High,15.3
CUST_019824,2023-10-25,66,India,APAC,Dillonstad,Healthcare,Startup,Business,Annual,12,224.87,Credit Card,4.0,31.5,8.0,6.0,4.0,14,Core,358.0,245.48,Outbound Sales,2023-10,1,0,2024-12-07,24,3,3,399.05,16,6384.86,5210.36,High,60.3
CUST_019825,2024-04-11,56,India,APAC,Robinchester,Finance,Enterprise,Enterprise,Monthly,1,13098.71,Credit Card,0.0,71.8,30.1,10.0,4.9,8,Strategic,346024.26,12315.55,Partnership,2024-04,0,1,2024-08-18,135,3,5,22395.64,15,335934.59,284053.58,Top,3.6
CUST_019826,2023-04-06,30,USA,North America,Leonberg,Education,Startup,Professional,Monthly,1,99.77,Credit Card,2.0,24.3,6.3,8.0,2.7,20,Core,191.09,54.67,Organic Search,2023-04,1,0,2024-11-17,44,3,2,164.21,15,2463.17,1928.71,Medium,50.8
CUST_019827,2023-06-12,60,India,APAC,Michaelland,Manufacturing,Startup,Basic,Annual,12,40.67,Credit Card,5.0,56.1,22.0,17.0,4.0,18,Low Engagement,118.67,88.37,Organic Search,2023-06,0,1,2023-10-04,454,2,1,58.83,14,823.62,527.91,Low,32.9
CUST_019828,2024-10-16,50,USA,North America,South Elizabethville,Real Estate,Enterprise,Enterprise,Annual,12,10146.7,Wire Transfer,3.0,78.9,20.1,52.0,16.8,2,Strategic,367045.84,6995.6,Paid Search,2024-10,1,0,2024-12-26,5,4,5,18949.39,17,322139.65,265703.85,Top,2.3
CUST_019829,2024-04-15,37,UK,Europe,Port Dana,Technology,Startup,Enterprise,Monthly,1,810.1,Credit Card,9.0,48.3,15.1,-2.0,0.7,8,Core,1249.11,98.12,Organic Search,2024-04,0,1,2024-06-01,213,1,4,1489.92,9,13409.25,11345.2,High,64.4
CUST_019830,2024-08-03,50,USA,North America,Port Angelaville,Retail,Mid-Market,Professional,Monthly,1,394.05,PayPal,5.0,58.0,22.0,35.0,5.8,4,Champion,1893.85,934.68,Organic Search,2024-08,1,0,2024-12-26,5,5,4,805.33,20,16106.6,13540.77,Top,19.6
CUST_019831,2023-04-17,68,India,APAC,Brownfurt,Technology,Small Business,Professional,Monthly,1,197.02,Credit Card,1.0,59.0,11.6,6.0,4.6,20,Core,1287.38,237.13,Referral,2023-04,1,0,2024-11-18,43,2,3,320.32,14,4484.51,3648.73,High,14.6
CUST_019832,2023-12-29,60,UK,Europe,Lake Craig,Education,Small Business,Business,Annual,12,593.34,Invoice,5.0,29.9,16.6,11.0,5.8,12,Champion,1698.86,483.14,Paid Social,2023-12,1,0,2024-12-14,17,5,4,1072.24,19,20372.49,17063.02,Top,32.9
